source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,pmra,pmra_error,pmdec,pmdec_error
3316802414327648384,90.36836320854148,0.0809928900824482,4.0822176793858596,0.07764929672857218,0.07368183066407108,0.09080676302238062,17.013245,1.1400433,,,NOT_AVAILABLE,4933.0,,0.07710650078552293,0.1670561589092037,0.09083881058551747,0.14102200357851538
4974008703604259840,4.890768844753663,0.07078868461832397,-49.52962523561487,0.08285123469493108,0.04234160938872862,0.12528090144920345,17.920193,0.5041828,,,NOT_AVAILABLE,,,-0.059253676153048704,0.1271047492036728,-0.08438037908907446,0.16463818130546842
4973945275527723520,3.5477342778878174,0.100636073596715,-50.37637038874842,0.1250210646169421,0.1811387501227692,0.19092255702607483,18.402954,0.71777916,,,NOT_AVAILABLE,,,0.049128767202357405,0.1832441249330942,-0.1936414547658197,0.24416638609995664
3316784130651223040,89.73410238605558,0.09021954423617999,3.9154592661141767,0.09946693422549246,0.022292983381701995,0.11834644031388772,17.2417,1.2555714,,,NOT_AVAILABLE,,,-0.06415882979232544,0.1742695450395015,-0.17112660931596968,0.18708843622576513
3316791934607584512,89.9688551677548,0.11489346657638924,4.027957831290744,0.1539757419745017,-0.03883641020493894,0.19443212909217752,17.18107,0.7598438,,,NOT_AVAILABLE,,,0.094158733662183,0.20634550742287885,-0.07822462073141614,0.2110147737553045
3316778877907108352,89.83799165362547,0.12235872433254062,3.8114838082979765,0.13407920023860193,0.00831651904192285,0.16107118878229948,17.514112,1.2646847,,,NOT_AVAILABLE,,,0.01847468260406564,0.206489211169881,-0.1292123639619633,0.21736440514226724
3316771864223301760,90.24906902967308,0.10184213435857582,3.862571823502028,0.10397225461181771,0.004785007763953415,0.1267109053832634,17.4679,1.1977692,,,NOT_AVAILABLE,,,0.027420407875857228,0.20114312453118147,-0.14989574684946064,0.21787341081452374
4961761587180070784,29.70799786556627,0.10800413626576648,-37.76762986335288,0.13765013557594605,-0.17457210915161517,0.20660688936884336,18.830542,0.4074955,,,NOT_AVAILABLE,,,-0.17138906647146632,0.1953634457240997,-0.027402025430540728,0.24471069997239128
4962228432944897024,26.01004512867145,0.07153651867236235,-38.60039537752738,0.08794144378759679,0.04968639162503662,0.14351029915369526,18.20282,0.50613403,,,NOT_AVAILABLE,,,-0.09102468574374803,0.12340830821246102,0.02384659769951137,0.16025472683908681
4961768703942140800,29.863228961979885,0.09281540005864602,-37.667785187467814,0.11370256457211154,0.06343683325877914,0.16654889848703402,18.070158,0.57214737,,,NOT_AVAILABLE,,,-0.08571389101907412,0.18087338070059486,-0.11191995724173598,0.24964875166159692
4962008672355289088,27.47117207027645,0.05141530825014451,-38.97580080094887,0.05947240283717156,0.004525823671701824,0.09879240065684866,17.458485,0.42010498,,,NOT_AVAILABLE,,,-0.008758130851825034,0.0984717134032847,-0.09483443469037012,0.11141246771702232
